cut_idx,fPhase,canon_tt,cut_delay
3261,0,2139062143, 31.150000
3261,1,16843009, 26.600000
3262,0,2139062143, 21.379999
3262,1,16843009, 26.600000
3263,0,939472895, 31.780001
3263,1,1245203, 26.000000
3264,0,536813567, 24.190001
3264,1,458759, 26.000000
3265,0,1065303935, 31.780001
3265,1,16974083, 26.000000
3266,0,939472895, 24.190001
3266,1,1245203, 26.000000
3267,0,2147450879, 23.370001
3267,1,65537, 28.690001
3268,0,257900415, 36.279999
3268,1,16975119, 29.040001
3269,0,87556095, 28.690001
3269,1,4959, 29.040001
3270,0,930611199, -1.000000
3270,1,4371, -1.000000
3271,0,369098751, -1.000000
3271,1,87, -1.000000
3272,0,1065320319, -1.000000
3272,1,16843011, -1.000000
3273,0,930611199, -1.000000
3273,1,4371, -1.000000
3274,0,253755391, 30.549999
3274,1,1807, 30.360001
3275,0,33554431, 30.549999
3275,1,127, 30.360001
3276,0,253701951, -1.000000
3276,1,50793231, -1.000000
3277,0,19136511, -1.000000
3277,1,14271, -1.000000
3278,0,268378111, 30.549999
3278,1,458767, 30.360001
3279,0,253755391, 30.549999
3279,1,1807, 30.360001
3280,0,1065353215, -1.000000
3280,1,259, -1.000000
3281,0,536870911, -1.000000
3281,1,7, -1.000000
3282,0,1073709055, -1.000000
3282,1,65539, -1.000000
3283,0,939524095, -1.000000
3283,1,19, -1.000000
3284,0,2004318071, 17.670000
3284,1,286331153, 24.280001
3285,0,1465341783, 25.350000
3285,1,353703189, 21.030001
3286,0,2139062143, 21.379999
3286,1,16843009, 26.600000
3287,0,1431786839, 28.330000
3287,1,357897557, 25.270000
3288,0,1431786839, 28.330000
3288,1,357897557, 25.270000
3289,0,2004842367, 24.190001
3289,1,17891601, 26.000000
3290,0,1431655767, -1.000000
3290,1,357913941, -1.000000
3291,0,858994495, -1.000000
3291,1,51589939, -1.000000
3292,0,859255615, -1.000000
3292,1,53678899, -1.000000
3293,0,858993535, -1.000000
3293,1,20132659, -1.000000
3294,0,858994495, -1.000000
3294,1,51589939, -1.000000
3295,0,2004318079, 30.549999
3295,1,17895697, 30.360001
3296,0,2004318079, 30.549999
3296,1,17895697, 30.360001
3297,0,2004318071, 17.670000
3297,1,286331153, 24.280001
3298,0,926365495, 25.350000
3298,1,320017171, 21.030001
3299,0,522133279, 25.350000
3299,1,117901063, 21.030001
3300,0,253693727, 25.920000
3300,1,118425359, 25.270000
3301,0,19071267, -1.000000
3301,1,935278527, -1.000000
3302,0,33489407, 25.920000
3302,1,8323199, 25.270000
3303,0,930559863, -1.000000
3303,1,286462227, -1.000000
3304,0,369038847, -1.000000
3304,1,5701719, -1.000000
3305,0,87491895, 29.410000
3305,1,324997983, 22.709999
3306,0,19079971, -1.000000
3306,1,926365631, -1.000000
3307,0,253697823, -1.000000
3307,1,117901071, -1.000000
3308,0,17900339, -1.000000
3308,1,859290559, -1.000000
3309,0,17956863, -1.000000
3309,1,30591, -1.000000
3310,0,930576247, -1.000000
3310,1,286331155, -1.000000
3311,0,357957631, -1.000000
3311,1,21847, -1.000000
3312,0,930576247, -1.000000
3312,1,286331155, -1.000000
3313,0,357957631, -1.000000
3313,1,21847, -1.000000
3314,0,987423, 35.500000
3314,1,125243391, 28.770000
3315,0,1117983, 35.500000
3315,1,118454271, 28.770000
3316,0,87504695, -1.000000
3316,1,320017247, -1.000000
3317,0,89470839, -1.000000
3317,1,286479711, -1.000000
3318,0,2004318071, 17.670000
3318,1,286331153, 24.280001
3319,0,2139062143, 21.379999
3319,1,16843009, 26.600000
3320,0,2139062143, 21.379999
3320,1,16843009, 26.600000
3321,0,939472895, 24.190001
3321,1,1245203, 35.830002
3322,0,536813567, 24.190001
3322,1,458759, 35.830002
3323,0,1065303935, 24.190001
3323,1,16974083, 35.830002
3324,0,939472895, 24.190001
3324,1,1245203, 35.830002
3325,0,2147450879, 23.370001
3325,1,65537, 28.690001
3326,0,257900415, 28.690001
3326,1,16975119, 29.040001
3327,0,87556095, 36.279999
3327,1,4959, 29.040001
3328,0,930611199, -1.000000
3328,1,4371, -1.000000
3329,0,369098751, -1.000000
3329,1,87, -1.000000
3330,0,1065320319, -1.000000
3330,1,16843011, -1.000000
3331,0,930611199, -1.000000
3331,1,4371, -1.000000
3332,0,253755391, 30.549999
3332,1,1807, 30.360001
3333,0,33554431, 30.549999
3333,1,127, 30.360001
3334,0,253701951, -1.000000
3334,1,50793231, -1.000000
3335,0,19136511, -1.000000
3335,1,14271, -1.000000
3336,0,268378111, 30.549999
3336,1,458767, 30.360001
3337,0,253755391, 30.549999
3337,1,1807, 30.360001
3338,0,1065353215, -1.000000
3338,1,259, -1.000000
3339,0,536870911, -1.000000
3339,1,7, -1.000000
3340,0,1073709055, -1.000000
3340,1,65539, -1.000000
3341,0,939524095, -1.000000
3341,1,19, -1.000000
3342,0,2004318071, 17.670000
3342,1,286331153, 24.280001
3343,0,1465341783, 25.350000
3343,1,353703189, 21.030001
3344,0,1431786839, 28.330000
3344,1,357897557, 25.270000
3345,0,1431786839, 28.330000
3345,1,357897557, 25.270000
3346,0,1431655767, -1.000000
3346,1,357913941, -1.000000
3347,0,1431656287, -1.000000
3347,1,85284181, -1.000000
3348,0,1431786847, -1.000000
3348,1,89462101, -1.000000
3349,0,1431655807, -1.000000
3349,1,22369621, -1.000000
3350,0,1431656287, -1.000000
3350,1,85284181, -1.000000
3351,0,2004318071, 17.670000
3351,1,286331153, 18.620001
3352,0,926365495, 25.350000
3352,1,320017171, 21.030001
3353,0,454761243, -1.000000
3353,1,454761243, -1.000000
3354,0,522133279, 21.020000
3354,1,117901063, 26.590000
3355,0,465247163, -1.000000
3355,1,286986523, -1.000000
3356,0,930559863, -1.000000
3356,1,286462227, -1.000000
3357,0,364844479, -1.000000
3357,1,27984299, -1.000000
3358,0,369038847, -1.000000
3358,1,5701719, -1.000000
3359,0,465288123, -1.000000
3359,1,286331163, -1.000000
3360,0,930576247, -1.000000
3360,1,286331155, -1.000000
3361,0,357941247, -1.000000
3361,1,109227, -1.000000
3362,0,357957631, -1.000000
3362,1,21847, -1.000000
3363,0,465288123, -1.000000
3363,1,286331163, -1.000000
3364,0,930576247, -1.000000
3364,1,286331155, -1.000000
3365,0,357941247, -1.000000
3365,1,109227, -1.000000
3366,0,357957631, -1.000000
3366,1,21847, -1.000000
3367,0,364887999, -1.000000
3367,1,16843179, -1.000000
3368,0,2004318071, 17.670000
3368,1,286331153, 18.620001
3369,0,2004318071, 17.670000
3369,1,286331153, 18.620001
3370,0,2139062143, 21.379999
3370,1,16843009, 22.879999
3371,0,2004318071, 17.670000
3371,1,286331153, 18.620001
3372,0,2004318071, 17.670000
3372,1,286331153, 18.620001
3373,0,2139062143, 21.379999
3373,1,16843009, 22.879999
3374,0,2004318071, 17.670000
3374,1,286331153, 24.280001
3375,0,926365495, 21.020000
3375,1,320017171, 26.590000
3376,0,454761243, -1.000000
3376,1,454761243, -1.000000
3377,0,522133279, 21.020000
3377,1,117901063, 26.590000
3378,0,32571889, -1.000000
3378,1,133629943, -1.000000
3379,0,33489407, 25.920000
3379,1,8323199, 25.270000
3380,0,55575376, -1.000000
3380,1,1073037301, -1.000000
3381,0,32571889, -1.000000
3381,1,133629943, -1.000000
3382,0,33489407, 25.920000
3382,1,8323199, 25.270000
3383,0,2004318071, 17.670000
3383,1,286331153, 18.620001
3384,0,2004318071, 17.670000
3384,1,286331153, 18.620001
3385,0,2139062143, 21.379999
3385,1,16843009, 22.879999
3386,0,2004318071, 17.670000
3386,1,286331153, 18.620001
3387,0,2004318071, 17.670000
3387,1,286331153, 18.620001
3388,0,2139062143, 21.379999
3388,1,16843009, 22.879999
3389,0,2004318071, 17.670000
3389,1,286331153, 18.620001
3390,0,926365495, 21.020000
3390,1,320017171, 21.030001
3391,0,454761243, -1.000000
3391,1,454761243, -1.000000
3392,0,522133279, 21.020000
3392,1,117901063, 21.030001
3393,0,32571889, -1.000000
3393,1,133629943, -1.000000
3394,0,33489407, 25.920000
3394,1,8323199, 25.270000
3395,0,55575376, -1.000000
3395,1,1073037301, -1.000000
3396,0,32571889, -1.000000
3396,1,133629943, -1.000000
3397,0,33489407, 25.920000
3397,1,8323199, 25.270000
3398,0,2004318071, 17.670000
3398,1,286331153, 18.620001
3399,0,2139062143, 31.150000
3399,1,16843009, 22.879999
3400,0,2139062143, 21.379999
3400,1,16843009, 26.600000
3401,0,939472895, 31.780001
3401,1,1245203, 26.000000
3402,0,536813567, 24.190001
3402,1,458759, 35.830002
3403,0,935278527, -1.000000
3403,1,19071267, -1.000000
3404,0,469703679, -1.000000
3404,1,1769499, -1.000000
3405,0,1065303935, 31.780001
3405,1,16974083, 26.000000
3406,0,939472895, 24.190001
3406,1,1245203, 35.830002
3407,0,2147450879, 33.009998
3407,1,65537, 28.690001
3408,0,33554431, 30.549999
3408,1,127, 30.360001
3409,0,33554431, 30.549999
3409,1,127, 30.360001
3410,0,33550847, -1.000000
3410,1,458999, -1.000000
3411,0,32636927, -1.000000
3411,1,2039, -1.000000
3412,0,55640063, -1.000000
3412,1,16373, -1.000000
3413,0,55640063, -1.000000
3413,1,16373, -1.000000
3414,0,33554431, 30.549999
3414,1,127, 30.360001
3415,0,33554431, 30.549999
3415,1,127, 30.360001
3416,0,33550847, -1.000000
3416,1,458999, -1.000000
3417,0,32636927, -1.000000
3417,1,2039, -1.000000
3418,0,459276287, -1.000000
3418,1,1319, -1.000000
3419,0,935329791, -1.000000
3419,1,291, -1.000000
3420,0,1065353215, -1.000000
3420,1,259, -1.000000
3421,0,526385151, -1.000000
3421,1,1287, -1.000000
3422,0,526368767, -1.000000
3422,1,68107, -1.000000
3423,0,536854527, -1.000000
3423,1,65547, -1.000000
3424,0,536870911, -1.000000
3424,1,7, -1.000000
3425,0,935294975, -1.000000
3425,1,1114643, -1.000000
3426,0,1065336831, -1.000000
3426,1,66051, -1.000000
3427,0,459258879, -1.000000
3427,1,1116699, -1.000000
3428,0,469744639, -1.000000
3428,1,1114139, -1.000000
3429,0,469762047, -1.000000
3429,1,27, -1.000000
3430,0,1073709055, -1.000000
3430,1,65539, -1.000000
3431,0,939489279, -1.000000
3431,1,1114131, -1.000000
3432,0,939524095, -1.000000
3432,1,19, -1.000000
3433,0,2004318071, 17.670000
3433,1,286331153, 24.280001
3434,0,1465341783, 21.020000
3434,1,353703189, 26.590000
3435,0,2139062143, 31.150000
3435,1,16843009, 26.600000
3436,0,1431786839, 28.330000
3436,1,357897557, 25.270000
3437,0,1431786839, 25.920000
3437,1,357897557, 32.410000
3438,0,2004842367, 24.190001
3438,1,17891601, 35.830002
3439,0,1431655767, -1.000000
3439,1,357913941, -1.000000
3440,0,858994495, -1.000000
3440,1,51589939, -1.000000
3441,0,859255615, -1.000000
3441,1,53678899, -1.000000
3442,0,858994623, -1.000000
3442,1,19084083, -1.000000
3443,0,859257663, -1.000000
3443,1,51585843, -1.000000
3444,0,858993535, -1.000000
3444,1,20132659, -1.000000
3445,0,858994495, -1.000000
3445,1,51589939, -1.000000
3446,0,2004318079, 30.549999
3446,1,17895697, 30.360001
3447,0,2004318079, 30.549999
3447,1,17895697, 30.360001
3448,0,2004318071, 17.670000
3448,1,286331153, 18.620001
3449,0,2004318071, 17.670000
3449,1,286331153, 18.620001
3450,0,2139062143, 21.379999
3450,1,16843009, 22.879999
3451,0,2004318071, 17.670000
3451,1,286331153, 18.620001
3452,0,2004318071, 17.670000
3452,1,286331153, 18.620001
3453,0,2139062143, 21.379999
3453,1,16843009, 22.879999
3454,0,2004318071, 17.670000
3454,1,286331153, 24.280001
3455,0,926365495, 21.020000
3455,1,320017171, 26.590000
3456,0,454761243, -1.000000
3456,1,454761243, -1.000000
3457,0,522133279, 21.020000
3457,1,117901063, 26.590000
3458,0,32571889, -1.000000
3458,1,133629943, -1.000000
3459,0,33489407, 25.920000
3459,1,8323199, 25.270000
3460,0,55575376, -1.000000
3460,1,1073037301, -1.000000
3461,0,32571889, -1.000000
3461,1,133629943, -1.000000
3462,0,33489407, 25.920000
3462,1,8323199, 25.270000
3463,0,2004318071, 17.670000
3463,1,286331153, 18.620001
3464,0,2004318071, 17.670000
3464,1,286331153, 18.620001
3465,0,2139062143, 21.379999
3465,1,16843009, 22.879999
3466,0,2004318071, 17.670000
3466,1,286331153, 18.620001
3467,0,2004318071, 17.670000
3467,1,286331153, 18.620001
3468,0,2139062143, 21.379999
3468,1,16843009, 22.879999
3469,0,2004318071, 17.670000
3469,1,286331153, 18.620001
3470,0,926365495, 21.020000
3470,1,320017171, 21.030001
3471,0,454761243, -1.000000
3471,1,454761243, -1.000000
3472,0,522133279, 21.020000
3472,1,117901063, 21.030001
3473,0,32571889, -1.000000
3473,1,133629943, -1.000000
3474,0,33489407, 25.920000
3474,1,8323199, 25.270000
3475,0,55575376, -1.000000
3475,1,1073037301, -1.000000
3476,0,32571889, -1.000000
3476,1,133629943, -1.000000
3477,0,33489407, 25.920000
3477,1,8323199, 25.270000
3478,0,2004318071, 17.670000
3478,1,286331153, 18.620001
3479,0,2139062143, 31.150000
3479,1,16843009, 22.879999
3480,0,2139062143, 21.379999
3480,1,16843009, 26.600000
3481,0,939472895, 31.780001
3481,1,1245203, 26.000000
3482,0,536813567, 24.190001
3482,1,458759, 35.830002
3483,0,935278527, -1.000000
3483,1,19071267, -1.000000
3484,0,469703679, -1.000000
3484,1,1769499, -1.000000
3485,0,1065303935, 31.780001
3485,1,16974083, 26.000000
3486,0,939472895, 24.190001
3486,1,1245203, 35.830002
3487,0,2147450879, 33.009998
3487,1,65537, 28.690001
3488,0,33554431, 30.549999
3488,1,127, 30.360001
3489,0,33554431, 30.549999
3489,1,127, 30.360001
3490,0,33550847, -1.000000
3490,1,458999, -1.000000
3491,0,32636927, -1.000000
3491,1,2039, -1.000000
3492,0,55640063, -1.000000
3492,1,16373, -1.000000
3493,0,55640063, -1.000000
3493,1,16373, -1.000000
3494,0,33554431, 30.549999
3494,1,127, 30.360001
3495,0,33554431, 30.549999
3495,1,127, 30.360001
3496,0,33550847, -1.000000
3496,1,458999, -1.000000
3497,0,32636927, -1.000000
3497,1,2039, -1.000000
3498,0,459276287, -1.000000
3498,1,1319, -1.000000
3499,0,935329791, -1.000000
3499,1,291, -1.000000
3500,0,1065353215, -1.000000
3500,1,259, -1.000000
3501,0,526385151, -1.000000
3501,1,1287, -1.000000
3502,0,526368767, -1.000000
3502,1,68107, -1.000000
3503,0,536854527, -1.000000
3503,1,65547, -1.000000
3504,0,536870911, -1.000000
3504,1,7, -1.000000
3505,0,935294975, -1.000000
3505,1,1114643, -1.000000
3506,0,1065336831, -1.000000
3506,1,66051, -1.000000
3507,0,459258879, -1.000000
3507,1,1116699, -1.000000
3508,0,469744639, -1.000000
3508,1,1114139, -1.000000
3509,0,469762047, -1.000000
3509,1,27, -1.000000
3510,0,1073709055, -1.000000
3510,1,65539, -1.000000
3511,0,939489279, -1.000000
3511,1,1114131, -1.000000
3512,0,939524095, -1.000000
3512,1,19, -1.000000
3513,0,2004318071, 17.670000
3513,1,286331153, 24.280001
3514,0,1465341783, 21.020000
3514,1,353703189, 26.590000
3515,0,2139062143, 31.150000
3515,1,16843009, 26.600000
3516,0,1431786839, 28.330000
3516,1,357897557, 25.270000
3517,0,1431786839, 25.920000
3517,1,357897557, 32.410000
3518,0,2004842367, 24.190001
3518,1,17891601, 35.830002
3519,0,1431655767, -1.000000
3519,1,357913941, -1.000000
3520,0,858994495, -1.000000
3520,1,51589939, -1.000000
3521,0,859255615, -1.000000
3521,1,53678899, -1.000000
3522,0,858994623, -1.000000
3522,1,19084083, -1.000000
3523,0,859257663, -1.000000
3523,1,51585843, -1.000000
3524,0,858993535, -1.000000
3524,1,20132659, -1.000000
3525,0,858994495, -1.000000
3525,1,51589939, -1.000000
3526,0,2004318079, 30.549999
3526,1,17895697, 30.360001
3527,0,2004318079, 30.549999
3527,1,17895697, 30.360001
3528,0,2004318071, 17.670000
3528,1,286331153, 24.280001
3529,0,926365495, 25.350000
3529,1,320017171, 21.030001
3530,0,522133279, 25.350000
3530,1,117901063, 21.030001
3531,0,253693727, 25.920000
3531,1,118425359, 32.410000
3532,0,19071267, -1.000000
3532,1,935278527, -1.000000
3533,0,33489407, 25.920000
3533,1,8323199, 32.410000
3534,0,930559863, -1.000000
3534,1,286462227, -1.000000
3535,0,369038847, -1.000000
3535,1,5701719, -1.000000
3536,0,87491895, 29.410000
3536,1,324997983, 22.709999
3537,0,19079971, -1.000000
3537,1,926365631, -1.000000
3538,0,253697823, -1.000000
3538,1,117901071, -1.000000
3539,0,17900339, -1.000000
3539,1,859290559, -1.000000
3540,0,17956863, -1.000000
3540,1,30591, -1.000000
3541,0,930576247, -1.000000
3541,1,286331155, -1.000000
3542,0,357957631, -1.000000
3542,1,21847, -1.000000
3543,0,930576247, -1.000000
3543,1,286331155, -1.000000
3544,0,357957631, -1.000000
3544,1,21847, -1.000000
3545,0,987423, 35.500000
3545,1,125243391, 28.770000
3546,0,1117983, 35.500000
3546,1,118454271, 28.770000
3547,0,87504695, -1.000000
3547,1,320017247, -1.000000
3548,0,89470839, -1.000000
3548,1,286479711, -1.000000
3549,0,2004318071, 17.670000
3549,1,286331153, 18.620001
3550,0,2004318071, 17.670000
3550,1,286331153, 18.620001
3551,0,2139062143, 21.379999
3551,1,16843009, 22.879999
3552,0,2004318071, 17.670000
3552,1,286331153, 18.620001
3553,0,2004318071, 17.670000
3553,1,286331153, 18.620001
3554,0,2139062143, 21.379999
3554,1,16843009, 22.879999
3555,0,2004318071, 17.670000
3555,1,286331153, 24.280001
3556,0,926365495, 21.020000
3556,1,320017171, 26.590000
3557,0,454761243, -1.000000
3557,1,454761243, -1.000000
3558,0,522133279, 21.020000
3558,1,117901063, 26.590000
3559,0,32571889, -1.000000
3559,1,133629943, -1.000000
3560,0,33489407, 25.920000
3560,1,8323199, 25.270000
3561,0,55575376, -1.000000
3561,1,1073037301, -1.000000
3562,0,32571889, -1.000000
3562,1,133629943, -1.000000
3563,0,33489407, 25.920000
3563,1,8323199, 25.270000
3564,0,2004318071, 17.670000
3564,1,286331153, 18.620001
3565,0,2004318071, 17.670000
3565,1,286331153, 18.620001
3566,0,2139062143, 21.379999
3566,1,16843009, 22.879999
3567,0,2004318071, 17.670000
3567,1,286331153, 18.620001
3568,0,2004318071, 17.670000
3568,1,286331153, 18.620001
3569,0,2139062143, 21.379999
3569,1,16843009, 22.879999
3570,0,2004318071, 17.670000
3570,1,286331153, 18.620001
3571,0,926365495, 21.020000
3571,1,320017171, 21.030001
3572,0,454761243, -1.000000
3572,1,454761243, -1.000000
3573,0,522133279, 21.020000
3573,1,117901063, 21.030001
3574,0,32571889, -1.000000
3574,1,133629943, -1.000000
3575,0,33489407, 25.920000
3575,1,8323199, 25.270000
3576,0,55575376, -1.000000
3576,1,1073037301, -1.000000
3577,0,32571889, -1.000000
3577,1,133629943, -1.000000
3578,0,33489407, 25.920000
3578,1,8323199, 25.270000
3579,0,2004318071, 17.670000
3579,1,286331153, 18.620001
3580,0,2139062143, 31.150000
3580,1,16843009, 22.879999
3581,0,2139062143, 21.379999
3581,1,16843009, 26.600000
3582,0,939472895, 31.780001
3582,1,1245203, 26.000000
3583,0,536813567, 24.190001
3583,1,458759, 35.830002
3584,0,935278527, -1.000000
3584,1,19071267, -1.000000
3585,0,469703679, -1.000000
3585,1,1769499, -1.000000
3586,0,1065303935, 31.780001
3586,1,16974083, 26.000000
3587,0,939472895, 24.190001
3587,1,1245203, 35.830002
3588,0,2147450879, 33.009998
3588,1,65537, 28.690001
3589,0,33554431, 30.549999
3589,1,127, 30.360001
3590,0,33554431, 30.549999
3590,1,127, 30.360001
3591,0,33550847, -1.000000
3591,1,458999, -1.000000
3592,0,32636927, -1.000000
3592,1,2039, -1.000000
3593,0,55640063, -1.000000
3593,1,16373, -1.000000
3594,0,55640063, -1.000000
3594,1,16373, -1.000000
3595,0,33554431, 30.549999
3595,1,127, 30.360001
3596,0,33554431, 30.549999
3596,1,127, 30.360001
3597,0,33550847, -1.000000
3597,1,458999, -1.000000
3598,0,32636927, -1.000000
3598,1,2039, -1.000000
3599,0,459276287, -1.000000
3599,1,1319, -1.000000
3600,0,935329791, -1.000000
3600,1,291, -1.000000
3601,0,1065353215, -1.000000
3601,1,259, -1.000000
3602,0,526385151, -1.000000
3602,1,1287, -1.000000
3603,0,526368767, -1.000000
3603,1,68107, -1.000000
3604,0,536854527, -1.000000
3604,1,65547, -1.000000
3605,0,536870911, -1.000000
3605,1,7, -1.000000
3606,0,935294975, -1.000000
3606,1,1114643, -1.000000
3607,0,1065336831, -1.000000
3607,1,66051, -1.000000
3608,0,459258879, -1.000000
3608,1,1116699, -1.000000
3609,0,469744639, -1.000000
3609,1,1114139, -1.000000
3610,0,469762047, -1.000000
3610,1,27, -1.000000
3611,0,1073709055, -1.000000
3611,1,65539, -1.000000
3612,0,939489279, -1.000000
3612,1,1114131, -1.000000
3613,0,939524095, -1.000000
3613,1,19, -1.000000
3614,0,2004318071, 17.670000
3614,1,286331153, 24.280001
3615,0,1465341783, 21.020000
3615,1,353703189, 26.590000
3616,0,2139062143, 31.150000
3616,1,16843009, 26.600000
3617,0,1431786839, 28.330000
3617,1,357897557, 25.270000
3618,0,1431786839, 25.920000
3618,1,357897557, 32.410000
3619,0,2004842367, 24.190001
3619,1,17891601, 35.830002
3620,0,1431655767, -1.000000
3620,1,357913941, -1.000000
3621,0,858994495, -1.000000
3621,1,51589939, -1.000000
3622,0,859255615, -1.000000
3622,1,53678899, -1.000000
3623,0,858994623, -1.000000
3623,1,19084083, -1.000000
3624,0,859257663, -1.000000
3624,1,51585843, -1.000000
3625,0,858993535, -1.000000
